"Time","HomeSchedulingName","AwaySchedulingName","HomeTeam","AwayTeam","HomeScores","VisitorScores","Pool","Division","Field","ReservationGroup","Place","GameName"
"2019-09-07 13:10:00","Pool A 6","Pool A 2","Mitteldeutscher Rundflug","EazyEastKoast","10","15","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-07 14:50:00","Pool A 1","Pool A 4","Mad Squid","Schleudertrauma","15","0","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-07 16:30:00","Pool A 3","Pool A 6","DJ Dahlem","Mitteldeutscher Rundflug","8","15","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-07 18:10:00","Pool A 5","Pool A 1","MULe","Mad Squid","3","15","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-07 10:40:00","Pool A 2","Pool A 5","EazyEastKoast","MULe","15","10","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-07 13:10:00","Pool A 5","Pool A 3","MULe","DJ Dahlem","15","7","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-07 18:10:00","Pool A 4","Pool A 2","Schleudertrauma","EazyEastKoast","0","15","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-07 09:00:00","Pool A 3","Pool A 4","Schwabing Frisbee Buam e.V.","Spice Boyz","12","15","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 10:40:00","Pool A 1","Pool A 6","Paradisco","FrankPauli","15","9","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 13:10:00","Pool A 6","Pool A 2","FrankPauli","Sturm und Drang","5","15","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 14:50:00","Pool A 1","Pool A 4","Paradisco","Spice Boyz","15","9","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 16:30:00","Pool A 3","Pool A 6","Schwabing Frisbee Buam e.V.","FrankPauli","15","11","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 18:10:00","Pool A 5","Pool A 1","Wer(f)wölfle","Paradisco","15","13","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-07 10:40:00","Pool A 2","Pool A 5","Sturm und Drang","Wer(f)wölfle","15","9","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-07 13:10:00","Pool A 5","Pool A 3","Wer(f)wölfle","Schwabing Frisbee Buam e.V.","15","12","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-07 18:10:00","Pool A 4","Pool A 2","Spice Boyz","Sturm und Drang","5","15","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-08 08:30:00","Pool A 7","Pool A 5","Frankas","Seagulls","8","9","Round Robin 5-8","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-08 10:10:00","Pool A 1","Pool A 4","Mainzelmädchen","Woodchicas","15","14","Playoffs 1-4","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-08 11:50:00","Pool A 7","Pool A 8","Frankas","MarGie","15","13","Round Robin 5-8","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-08 13:30:00","SF Winner 1","SF Winner 2","Mainzelmädchen","Heidelbärchen","15","12","Playoffs 1-4 Finals","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-08 08:30:00","Pool A 8","Pool A 6","MarGie","Black Foxx","6","11","Round Robin 5-8","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-08 10:10:00","Pool A 2","Pool A 3","Heidelbärchen","JinX","15","10","Playoffs 1-4","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-08 11:50:00","Pool A 5","Pool A 6","Seagulls","Black Foxx","15","5","Round Robin 5-8","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-08 13:30:00","SF Loser 1","SF Loser 2","Woodchicas","JinX","13","15","Playoffs 1-4 Finals","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-08 09:00:00","Vorrunde B 6","Vorrunde A 5","GeRey","Hässliche Erdferkel","9","15","Zwischen C","Open 1. Liga","1","open1","Aachen",
"2019-09-08 10:40:00","QF Winner 3","QF Winner 4","Wall City","M.U.C.","10","15","Top 8 Semifinals","Open 1. Liga","1","open1","Aachen",
"2019-09-08 12:20:00","Zwischen C 1","Zwischen D 1","Hässliche Erdferkel","Hardfisch","12","15","Spiel um Platz 9","Open 1. Liga","1","open1","Aachen",
"2019-09-08 14:30:00","SF Winner 1","SF Winner 2","Bad Skid","M.U.C.","15","8","Top 8 Finals","Open 1. Liga","1","open1","Aachen",
"2019-09-08 09:00:00","Vorrunde A 7","Vorrunde B 8","Hucks Ultimate Berlin","Funatics","12","14","Zwischen C","Open 1. Liga","2","open1","Aachen",
"2019-09-08 10:40:00","QF Winner 1","QF Winner 2","Bad Skid","7Schwaben","15","9","Top 8 Semifinals","Open 1. Liga","2","open1","Aachen",
"2019-09-08 12:20:00","Zwischen C 2","Zwischen D 3","GeRey","Kiel2","15","13","Relegationsspiel (Platz 11)","Open 1. Liga","2","open1","Aachen",
"2019-09-08 14:00:00","SF Loser 1","SF Loser 2","7Schwaben","Wall City","15","14","Top 8 Finals","Open 1. Liga","2","open1","Aachen",
"2019-09-08 09:00:00","Vorrunde A 6","Vorrunde B 5","Frank N.","Hardfisch","10","15","Zwischen D","Open 1. Liga","3","open1","Aachen",
"2019-09-08 10:40:00","QF Loser 3","QF Loser 4","BORA","Heidees","9","15","Top 8 Semifinals","Open 1. Liga","3","open1","Aachen",
"2019-09-08 12:20:00","Zwischen D 2","Zwischen C 3","Frank N.","Funatics","15","3","Relegationsspiel (Platz 11)","Open 1. Liga","3","open1","Aachen",
"2019-09-08 14:00:00","SF Winner 3","SF Winner 4","Ars Ludendi","Heidees","14","15","Top 8 Finals","Open 1. Liga","3","open1","Aachen",
"2019-09-08 09:00:00","Vorrunde B 7","Vorrunde A 8","Family Ultimate","Kiel2","14","15","Zwischen D","Open 1. Liga","4","open1","Aachen",
"2019-09-08 10:40:00","QF Loser 1","QF Loser 2","Ars Ludendi"," Frizzly Bears","15","14","Top 8 Semifinals","Open 1. Liga","4","open1","Aachen",
"2019-09-08 12:20:00","Zwischen C 4","Zwischen D 4","Hucks Ultimate Berlin","Family Ultimate","15","0","Spiel um Platz 15","Open 1. Liga","4","open1","Aachen",
"2019-09-08 14:00:00","SF Loser 3","SF Loser 4"," Frizzly Bears","BORA","15","7","Top 8 Finals","Open 1. Liga","4","open1","Aachen",
"2019-09-08 09:00:00",,,"Goldfingers PotsDamen","DAX","5","11","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-08 10:40:00",,,"Gulls2Sea","Hucks Ultimate Club Berlin","15","9","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-08 12:20:00",,,"DAX","Bonobos ","2","15","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-08 14:50:00","Pool A 1","Pool A 2","M-Pfau","U de Cologne","15","8","Finale","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-08 09:00:00",,,"Saxy Berries","M-Pfau","8","15","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-08 10:40:00",,,"U de Cologne","Nullacht! Ultimate","15","0","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-08 09:00:00","Pool A 6","Pool A 4","Mainz Ludendi","Chicyrria","0","15","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-08 11:30:00","Pool A 2","Pool A 3","Bad Chicks","Frau Rauscher","0","15","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-08 14:00:00","Pool A 1","Pool A 2","GoHo Girls","Bad Chicks","15","0","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-08 09:00:00","Pool A 3","Pool A 1","Frau Rauscher","GoHo Girls","14","15","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-08 11:30:00","Pool A 4","Pool A 5","Chicyrria","Paradisca Jena","15","10","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-08 14:00:00","Pool A 5","Pool A 6","Paradisca Jena","Mainz Ludendi","15","0","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-08 09:00:00","Vorrunde A 7","Vorrunde A 5","TeKielas","Caracals","3","15","Bottom 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-08 10:40:00","Vorrunde A 3","Vorrunde A 1","Drehst'n Deckel","Deine Mudder Bremen","11","15","Top 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-08 12:20:00","Vorrunde A 5","Vorrunde A 6","Caracals","Frühsport 0,2","14","15","Bottom 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-08 14:00:00","Vorrunde A 1","Vorrunde A 2","Deine Mudder Bremen","Goldfingers","13","15","Top 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-08 09:00:00","Vorrunde A 8","Vorrunde A 6","Disckick","Frühsport 0,2","12","15","Bottom 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-08 10:40:00","Vorrunde A 4","Vorrunde A 2","Hard2Fisch","Goldfingers","14","15","Top 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-08 12:20:00","Vorrunde A 7","Vorrunde A 8","TeKielas","Disckick","15","12","Bottom 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-08 14:00:00","Vorrunde A 3","Vorrunde A 4","Drehst'n Deckel","Hard2Fisch","11","13","Top 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-08 09:00:00","Vorrunde A 7","Vorrunde A 5","2MUCL","THW","11","13","Bottom 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-08 10:40:00","Vorrunde A 3","Vorrunde A 1","Wolpertinger","Bad Raps","11","15","Top 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-08 12:20:00","Vorrunde A 5","Vorrunde A 6","THW","Feldrenner","15","12","Bottom 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-08 14:00:00","Vorrunde A 1","Vorrunde A 2","Bad Raps","Gummibärchen","15","12","Top 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-08 09:00:00","Vorrunde A 8","Vorrunde A 6","7Schwaben II","Feldrenner","9","15","Bottom 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-08 10:40:00","Vorrunde A 4","Vorrunde A 2","Force Middle","Gummibärchen","10","15","Top 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-08 12:20:00","Vorrunde A 7","Vorrunde A 8","2MUCL","7Schwaben II","15","5","Bottom 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-08 14:00:00","Vorrunde A 3","Vorrunde A 4","Wolpertinger","Force Middle","15","14","Top 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-08 09:00:00","Pool A 6","Pool A 4","Mitteldeutscher Rundflug","Schleudertrauma","15","0","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-08 11:30:00","Pool A 2","Pool A 3","EazyEastKoast","DJ Dahlem","15","6","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-08 14:00:00","Pool A 1","Pool A 2","Mad Squid","EazyEastKoast","15","12","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-08 09:00:00","Pool A 3","Pool A 1","DJ Dahlem","Mad Squid","2","15","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-08 11:30:00","Pool A 4","Pool A 5","Schleudertrauma","MULe","0","15","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-08 14:00:00","Pool A 5","Pool A 6","MULe","Mitteldeutscher Rundflug","15","10","Rückrunde","Open 3. Liga NO","2","open3no","Berlin",
"2019-09-08 09:00:00","Pool A 6","Pool A 4","FrankPauli","Spice Boyz","15","9","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-08 11:30:00","Pool A 2","Pool A 3","Sturm und Drang","Schwabing Frisbee Buam e.V.","15","0","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-08 14:00:00","Pool A 1","Pool A 2","Paradisco","Sturm und Drang","11","13","Rückrunde","Open 3. Liga Süd","1","open3s","Frankfurt am Main",
"2019-09-08 09:00:00","Pool A 3","Pool A 1","Schwabing Frisbee Buam e.V.","Paradisco","11","15","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-08 11:30:00","Pool A 4","Pool A 5","Spice Boyz","Wer(f)wölfle","5","15","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-08 14:00:00","Pool A 5","Pool A 6","Wer(f)wölfle","FrankPauli","13","9","Rückrunde","Open 3. Liga Süd","2","open3s","Frankfurt am Main",
"2019-09-14 09:30:00",,,"TV Südkamen","Münchner Kindl","12","0","Pool A","U17","1","U14","Kamen",
"2019-09-14 10:15:00",,,"Disckick","Äitschbees","8","12","Pool B","U17","1","U14","Kamen",
"2019-09-14 11:15:00",,,"Münchner Kindl","Piratos","5","10","Pool A","U17","1","U14","Kamen",
"2019-09-14 12:00:00",,,"Äitschbees","Cologne Colibris","10","11","Pool B","U17","1","U14","Kamen",
"2019-09-14 13:00:00",,,"Piratos","UFO","5","13","Pool A","U17","1","U14","Kamen",
"2019-09-14 13:45:00",,,"Cologne Colibris","Lions","10","11","Pool B","U17","1","U14","Kamen",
"2019-09-14 14:45:00",,,"TV Südkamen","Piratos","11","3","Pool A","U17","1","U14","Kamen",
"2019-09-14 15:30:00",,,"Disckick","Cologne Colibris","5","13","Pool B","U17","1","U14","Kamen",
"2019-09-14 16:30:00",,,"Piratos","Pizza Volante","4","11","Pool A","U17","1","U14","Kamen",
"2019-09-14 17:15:00",,,"Cologne Colibris","Kirchheim Ultimate Juniors","11","6","Pool B","U17","1","U14","Kamen",
"2019-09-14 09:30:00",,,"Pizza Volante","Heppie Frisbeez","3","7","Pool A","U14","2","U14","Kamen",
"2019-09-14 10:30:00",,,"Juniorwolves","Disckick","6","9","Pool A","U14","2","U14","Kamen",
"2019-09-14 11:30:00",,,"Heppie Frisbeez","MuH - Mir uss Haldawang","11","2","Pool A","U14","2","U14","Kamen",
"2019-09-14 12:30:00",,,"Disckick","Seans's Sheep","6","7","Pool A","U14","2","U14","Kamen",
"2019-09-14 14:30:00",,,"Pizza Volante","Seans's Sheep","10","1","Pool A","U14","2","U14","Kamen",
"2019-09-14 15:30:00",,,"TV Verl","Heppie Frisbeez","0","11","Pool A","U14","2","U14","Kamen",
"2019-09-14 16:30:00",,,"Seans's Sheep","MuH - Mir uss Haldawang","7","5","Pool A","U14","2","U14","Kamen",
"2019-09-14 17:30:00",,,"Heppie Frisbeez","Disckick","7","3","Pool A","U14","2","U14","Kamen",
"2019-09-14 09:30:00",,,"UFO","Pizza Volante","10","7","Pool A","U17","1","U17","Kamen",
"2019-09-14 10:15:00",,,"Lions","Kirchheim Ultimate Juniors","11","6","Pool B","U17","1","U17","Kamen",
"2019-09-14 11:15:00",,,"Pizza Volante","TV Südkamen","9","7","Pool A","U17","1","U17","Kamen",
"2019-09-14 12:00:00",,,"Kirchheim Ultimate Juniors","Disckick","5","12","Pool B","U17","1","U17","Kamen",
"2019-09-14 13:00:00",,,"Pizza Volante","Münchner Kindl","10","2","Pool A","U17","1","U17","Kamen",
"2019-09-14 13:45:00",,,"Kirchheim Ultimate Juniors","Äitschbees","3","11","Pool B","U17","1","U17","Kamen",
"2019-09-14 14:45:00",,,"Münchner Kindl","UFO","2","13","Pool A","U17","1","U17","Kamen",
"2019-09-14 15:30:00",,,"Äitschbees","Lions","9","11","Pool B","U17","1","U17","Kamen",
"2019-09-14 16:30:00",,,"UFO","TV Südkamen","12","1","Pool A","U17","1","U17","Kamen",
"2019-09-14 17:15:00",,,"Lions","Disckick","10","8","Pool B","U17","1","U17","Kamen",
"2019-09-14 09:30:00",,,"MuH - Mir uss Haldawang","Äitschbees","0","10","Pool A","U14","2","U17","Kamen",
"2019-09-14 10:30:00",,,"Seans's Sheep","TV Verl","4","5","Pool A","U14","2","U17","Kamen",
"2019-09-14 11:30:00",,,"Äitschbees","Pizza Volante","10","3","Pool A","U14","2","U17","Kamen",
"2019-09-14 12:30:00",,,"TV Verl","Juniorwolves","1","9","Pool A","U14","2","U17","Kamen",
"2019-09-14 14:30:00",,,"MuH - Mir uss Haldawang","Juniorwolves","2","8","Pool A","U14","2","U17","Kamen",
"2019-09-14 15:30:00",,,"Disckick","Äitschbees","2","8","Pool A","U14","2","U17","Kamen",
"2019-09-14 16:30:00",,,"Juniorwolves","Pizza Volante","7","9","Pool A","U14","2","U17","Kamen",
"2019-09-14 17:30:00",,,"Äitschbees","TV Verl","9","3","Pool A","U14","2","U17","Kamen",
"2019-09-14 09:30:00",,,"Äitschbees","Seans's Sheep","10","6","Pool A","U20","1","U20","Kamen",
"2019-09-14 10:15:00",,,"IsarRunners","TV Südkamen","9","5","Pool B","U20","1","U20","Kamen",
"2019-09-14 11:15:00",,,"Seans's Sheep","UFO","8","7","Pool A","U20","1","U20","Kamen",
"2019-09-14 12:00:00",,,"TV Südkamen","Pizza Volante","8","7","Pool B","U20","1","U20","Kamen",
"2019-09-14 13:00:00",,,"UFO","Lions","6","9","Pool A","U20","1","U20","Kamen",
"2019-09-14 13:45:00",,,"Pizza Volante","Disckick","4","13","Pool B","U20","1","U20","Kamen",
"2019-09-14 14:45:00",,,"Äitschbees","UFO","9","8","Pool A","U20","1","U20","Kamen",
"2019-09-14 15:30:00",,,"IsarRunners","Pizza Volante","13","5","Pool B","U20","1","U20","Kamen",
"2019-09-14 16:30:00",,,"UFO","Nullacht! Ultimate Münster","5","13","Pool A","U20","1","U20","Kamen",
"2019-09-14 17:15:00",,,"Pizza Volante","Cologne Colibris","10","9","Pool B","U20","1","U20","Kamen",
"2019-09-14 09:30:00",,,"Lions","Nullacht! Ultimate Münster","11","9","Pool A","U20","2","U20","Kamen",
"2019-09-14 10:15:00",,,"Disckick","Cologne Colibris","10","9","Pool B","U20","2","U20","Kamen",
"2019-09-14 11:15:00",,,"Nullacht! Ultimate Münster","Äitschbees","5","9","Pool A","U20","2","U20","Kamen",
"2019-09-14 12:00:00",,,"Cologne Colibris","IsarRunners","4","12","Pool B","U20","2","U20","Kamen",
"2019-09-14 13:00:00",,,"Nullacht! Ultimate Münster","Seans's Sheep","9","8","Pool A","U20","2","U20","Kamen",
"2019-09-14 13:45:00",,,"Cologne Colibris","TV Südkamen","9","10","Pool B","U20","2","U20","Kamen",
"2019-09-14 14:45:00",,,"Seans's Sheep","Lions","8","12","Pool A","U20","2","U20","Kamen",
"2019-09-14 15:30:00",,,"TV Südkamen","Disckick","6","13","Pool B","U20","2","U20","Kamen",
"2019-09-14 16:30:00",,,"Lions","Äitschbees","11","6","Pool A","U20","2","U20","Kamen",
"2019-09-14 17:15:00",,,"Disckick","IsarRunners","12","11","Pool B","U20","2","U20","Kamen",
"2019-09-15 09:00:00","Pool B 2","Pool A 3","Cologne Colibris","TV Südkamen","5","6","Crossover","U17","1","U14","Kamen",
"2019-09-15 09:45:00","Pool B 4","Pool A 5","Disckick","Münchner Kindl","13","3","Crossover","U17","1","U14","Kamen",
"2019-09-15 11:00:00","LS2","WC2","Cologne Colibris","Disckick","5","6","Finale 5-8","U17","1","U14","Kamen",
"2019-09-15 11:45:00","Pool A 1","WS2","UFO","TV Südkamen","12","6","Finale 1-4","U17","1","U14","Kamen",
"2019-09-15 13:15:00","SF Loser 1","SF Loser 2","Kirchheim Ultimate Juniors","Cologne Colibris","3","8","Finale 5-8 Finals","U17","1","U14","Kamen",
"2019-09-15 14:00:00","SF Loser 1","SF Loser 2","TV Südkamen","Lions","9","5","Finale 1-4 Finals","U17","1","U14","Kamen",
"2019-09-15 09:00:00",,,"MuH - Mir uss Haldawang","Disckick","3","8","Pool A","U14","2","U14","Kamen",
"2019-09-15 10:00:00",,,"Juniorwolves","Äitschbees","1","10","Pool A","U14","2","U14","Kamen",
"2019-09-15 11:00:00",,,"TV Verl","MuH - Mir uss Haldawang","7","5","Pool A","U14","2","U14","Kamen",
"2019-09-15 12:00:00",,,"Äitschbees","Seans's Sheep","8","1","Pool A","U14","2","U14","Kamen",
"2019-09-15 13:00:00",,,"Pizza Volante","MuH - Mir uss Haldawang","9","4","Pool A","U14","2","U14","Kamen",
"2019-09-15 14:00:00",,,"Seans's Sheep","Juniorwolves","3","11","Pool A","U14","2","U14","Kamen",
"2019-09-15 09:00:00","Pool A 2","Pool B 3","Pizza Volante","Äitschbees","10","8","Crossover","U17","1","U17","Kamen",
"2019-09-15 09:45:00","Pool A 4","Pool B 5","Piratos","Kirchheim Ultimate Juniors","3","10","Crossover","U17","1","U17","Kamen",
"2019-09-15 11:00:00","LS1","WC1","Äitschbees","Kirchheim Ultimate Juniors","9","7","Finale 5-8","U17","1","U17","Kamen",
"2019-09-15 11:45:00","Pool B 1","WS1","Lions","Pizza Volante","7","8","Finale 1-4","U17","1","U17","Kamen",
"2019-09-15 12:30:00","LC1","LC2","Piratos","Münchner Kindl","6","5","Finale 9-10","U17","1","U17","Kamen",
"2019-09-15 13:15:00","SF Winner 1","SF Winner 2","Äitschbees","Disckick","5","9","Finale 5-8 Finals","U17","1","U17","Kamen",
"2019-09-15 14:30:00","SF Winner 1","SF Winner 2","UFO","Pizza Volante","11","2","Finale 1-4 Finals","U17","1","U17","Kamen",
"2019-09-15 09:00:00",,,"Pizza Volante","TV Verl","8","4","Pool A","U14","2","U17","Kamen",
"2019-09-15 10:00:00",,,"Seans's Sheep","Heppie Frisbeez","0","9","Pool A","U14","2","U17","Kamen",
"2019-09-15 11:00:00",,,"Disckick","Pizza Volante","2","8","Pool A","U14","2","U17","Kamen",
"2019-09-15 12:00:00",,,"Heppie Frisbeez","Juniorwolves","9","3","Pool A","U14","2","U17","Kamen",
"2019-09-15 13:00:00",,,"TV Verl","Disckick","4","11","Pool A","U14","2","U17","Kamen",
"2019-09-15 14:00:00",,,"Heppie Frisbeez","Äitschbees","3","8","Pool A","U14","2","U17","Kamen",
"2019-09-15 09:00:00","Pool A 2","Pool B 3","Äitschbees","TV Südkamen","8","5","Crossover","U20","1","U20","Kamen",
"2019-09-15 09:45:00","Pool A 4","Pool B 5","Seans's Sheep","Cologne Colibris","13","4","Crossover","U20","1","U20","Kamen",
"2019-09-15 11:00:00","LS1","WC1","TV Südkamen","Seans's Sheep","10","6","Finale 5-8","U20","1","U20","Kamen",
"2019-09-15 11:45:00","Pool B 1","WS1","Disckick","Äitschbees","8","6","Finale 1-4","U20","1","U20","Kamen",
"2019-09-15 12:30:00","LC1","LC2","Cologne Colibris","Pizza Volante","10","8","Finale 9-10","U20","1","U20","Kamen",
"2019-09-15 13:15:00","SF Winner 1","SF Winner 2","TV Südkamen","UFO","8","10","Finale 5-8 Finals","U20","1","U20","Kamen",
"2019-09-15 15:00:00","SF Winner 1","SF Winner 2","Lions","Disckick","9","10","Finale 1-4 Finals","U20","1","U20","Kamen",
"2019-09-15 09:00:00","Pool B 2","Pool A 3","IsarRunners","Nullacht! Ultimate Münster","12","6","Crossover","U20","2","U20","Kamen",
"2019-09-15 09:45:00","Pool B 4","Pool A 5","Pizza Volante","UFO","3","10","Crossover","U20","2","U20","Kamen",
"2019-09-15 11:00:00","LS2","WC2","Nullacht! Ultimate Münster","UFO","10","11","Finale 5-8","U20","2","U20","Kamen",
"2019-09-15 11:45:00","Pool A 1","WS2","Lions","IsarRunners","9","7","Finale 1-4","U20","2","U20","Kamen",
"2019-09-15 13:15:00","SF Loser 1","SF Loser 2","Seans's Sheep","Nullacht! Ultimate Münster","9","8","Finale 5-8 Finals","U20","2","U20","Kamen",
"2019-09-15 14:00:00","SF Loser 1","SF Loser 2","IsarRunners","Äitschbees","8","7","Finale 1-4 Finals","U20","2","U20","Kamen",
"2019-10-12 09:30:00",,,"Goldfingers PotsDamen","Hucks Ultimate Club Berlin","5","2","Pool A","Damen Beach","1","Beach","Berlin",
"2019-10-12 10:30:00",,,"Hucks Ultimate Club Berlin","jinX","3","12","Pool A","Damen Beach","1","Beach","Berlin",
"2019-10-12 11:30:00",,,"Hucks Ultimate Club Berlin","Goldfingers","9","8","Pool B","Open Beach","1","Beach","Berlin",
"2019-10-12 12:30:00",,,"jinX","Goldfingers PotsDamen","13","2","Pool A","Damen Beach","1","Beach","Berlin",
"2019-10-12 13:30:00",,,"Berliner Plauze","Cultimaters","7","9","Pool A","Open Beach","1","Beach","Berlin",
"2019-10-12 14:30:00","Pool A 2","Pool A 3","Goldfingers PotsDamen","Hucks Ultimate Club Berlin","5","9","Rückrunde","Damen Beach","1","Beach","Berlin",
"2019-10-12 15:30:00","Pool A 3","Pool A 1","Hucks Ultimate Club Berlin","jinX","6","10","Rückrunde","Damen Beach","1","Beach","Berlin",
"2019-10-12 16:30:00",,,"Hardfisch","Berliner Plauze","13","7","Pool A","Open Beach","1","Beach","Berlin",
"2019-10-12 17:30:00","Pool A 1","Pool A 2","jinX","Goldfingers PotsDamen","13","8","Rückrunde","Damen Beach","1","Beach","Berlin",
"2019-10-12 09:30:00",,,"Cultimaters","Hardfisch","6","11","Pool A","Open Beach","2","Beach","Berlin",
"2019-10-12 10:30:00",,,"Berliner Plauze","Disckick","4","13","Pool A","Open Beach","2","Beach","Berlin",
"2019-10-12 11:30:00",,,"Ars Ludendi","Drehst'n Deckel","5","11","Pool B","Open Beach","2","Beach","Berlin",
"2019-10-12 12:30:00",,,"Disckick","Hardfisch","9","4","Pool A","Open Beach","2","Beach","Berlin",
"2019-10-12 13:30:00",,,"Ars Ludendi","Hucks Ultimate Club Berlin","7","8","Pool B","Open Beach","2","Beach","Berlin",
"2019-10-12 14:30:00",,,"Drehst'n Deckel","Goldfingers","6","13","Pool B","Open Beach","2","Beach","Berlin",
"2019-10-12 15:30:00",,,"Disckick","Cultimaters","13","5","Pool A","Open Beach","2","Beach","Berlin",
"2019-10-12 16:30:00",,,"Drehst'n Deckel","Hucks Ultimate Club Berlin","13","6","Pool B","Open Beach","2","Beach","Berlin",
"2019-10-12 17:30:00",,,"Goldfingers","Ars Ludendi","13","6","Pool B","Open Beach","2","Beach","Berlin",
"2019-10-12 11:00:00",,,"Hallunken","Drehst'n Deckel","10","9","Pool B","Mixed 2. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 12:00:00",,,"Red Eagles","Frau Rauscher & The Bembelboys","7","13","Pool A","Mixed 1. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 13:00:00",,,"Monaco","Hallunken","5","12","Pool B","Mixed 2. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 14:00:00",,,"Parkscheibe","HS-Ultimate","13","3","Round Robin","Mixed 3. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 15:00:00",,,"DARKROOM Foodplay","Red Eagles","13","2","Pool A","Mixed 1. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 16:00:00",,,"Saxy Divers","Hallunken","12","13","Pool B","Mixed 2. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 17:00:00",,,"Mainzelrenner","Red Eagles","13","4","Pool A","Mixed 1. Liga Beach","1","Beach Mixed","Greifswald",
"2019-10-12 11:00:00",,,"Monaco","Saxy Divers","12","8","Pool B","Mixed 2. Liga Beach","2","Beach Mixed","Greifswald",
